Freq_inv;Freq_inv_z;wave;year
4.0;-0.399189163637271;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
;;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
;;wave-6-2014-br;2014
;;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
;;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
;;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
4.0;-0.399189163637271;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
;;wave-6-2014-br;2014
;;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
2.0;-1.377418302791615;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
5.0;0.08992540593990088;wave-6-2014-br;2014
6.0;0.5790399755170728;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
3.0;-0.8883037332144429;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
1.0;-1.8665328723687868;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
7.0;1.0681545450942447;wave-6-2014-br;2014
